digits,num1,num2,sum,question,question_en
6,592929,206030,798959,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:592929+206030","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 592929 + 206030"
6,840633,139141,979774,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:840633+139141","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 840633 + 139141"
6,160078,138610,298688,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:160078+138610","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 160078 + 138610"
6,873180,101513,974693,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:873180+101513","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 873180 + 101513"
6,207427,792401,999828,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:207427+792401","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 207427 + 792401"
6,826257,113540,939797,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:826257+113540","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 826257 + 113540"
6,564989,204000,768989,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:564989+204000","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 564989 + 204000"
6,116579,152120,268699,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:116579+152120","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 116579 + 152120"
6,425381,431214,856595,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:425381+431214","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 425381 + 431214"
6,740155,238803,978958,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:740155+238803","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 740155 + 238803"
6,579513,400322,979835,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:579513+400322","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 579513 + 400322"
6,212412,423404,635816,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:212412+423404","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 212412 + 423404"
6,782756,204000,986756,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:782756+204000","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 782756 + 204000"
6,485695,314302,799997,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:485695+314302","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 485695 + 314302"
6,342437,320121,662558,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:342437+320121","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 342437 + 320121"
6,829284,120200,949484,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:829284+120200","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 829284 + 120200"
6,159274,610022,769296,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:159274+610022","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 159274 + 610022"
6,625782,340017,965799,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:625782+340017","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 625782 + 340017"
6,375208,512740,887948,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:375208+512740","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 375208 + 512740"
6,851702,120193,971895,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:851702+120193","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 851702 + 120193"
6,851509,148140,999649,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:851509+148140","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 851509 + 148140"
6,118718,731180,849898,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:118718+731180","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 118718 + 731180"
6,662656,204222,866878,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:662656+204222","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 662656 + 204222"
6,881376,112623,993999,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:881376+112623","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 881376 + 112623"
6,729912,140016,869928,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:729912+140016","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 729912 + 140016"
6,206462,571116,777578,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:206462+571116","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 206462 + 571116"
6,587049,312710,899759,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:587049+312710","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 587049 + 312710"
6,124471,561323,685794,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:124471+561323","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 124471 + 561323"
6,114719,674140,788859,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:114719+674140","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 114719 + 674140"
6,258904,240053,498957,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:258904+240053","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 258904 + 240053"
